,is_promoted,employee_id
4872,0,31266
4873,0,6445
4874,0,13827
4875,0,62568
4876,0,27482
4877,0,2114
4878,0,10369
4879,0,59065
4880,0,34929
4881,0,30334
4882,0,26530
4883,0,6695
4884,0,39986
4885,0,63093
4886,0,76767
4887,0,54998
4888,0,43424
4889,0,39372
4890,0,40410
4891,0,9081
4892,0,69250
4893,0,11087
4894,0,30342
4895,0,72809
4896,1,6908
4897,0,28161
4898,0,76684
4899,0,49845
4900,0,4650
4901,0,5622
4902,0,68135
4903,0,24372
4904,0,11832
4905,0,16113
4906,0,21759
4907,0,10538
4908,0,72288
4909,0,57099
4910,0,31201
4911,0,43745
4912,0,55624
4913,0,26527
4914,0,25032
4915,0,65991
4916,0,35645
4917,0,2638
4918,0,76087
4919,0,57925
4920,0,74626
4921,0,24443
4922,0,77376
4923,0,14723
4924,0,67390
4925,0,30027
4926,0,21258
4927,0,72625
4928,0,15399
4929,0,15347
4930,0,72153
4931,0,8863
4932,0,77896
4933,0,35843
4934,0,16522
4935,0,3189
4936,0,14606
4937,0,35733
4938,0,4874
4939,0,41399
4940,0,19178
4941,0,65914
4942,0,61744
4943,0,51280
4944,0,73810
4945,0,7783
4946,0,77397
4947,0,54832
4948,0,56278
4949,0,2725
4950,0,74329
4951,0,50580
4952,0,60628
4953,0,32016
4954,0,24977
4955,0,64107
4956,0,74310
4957,0,24127
4958,0,64700
4959,0,15273
4960,0,34227
4961,0,20391
4962,0,2197
4963,0,50356
4964,0,41396
4965,0,74009
4966,0,26455
4967,0,41221
4968,0,59254
4969,0,46950
4970,0,51964
4971,0,8978
4972,0,2811
4973,0,50678
4974,0,35045
4975,0,65639
4976,0,35791
4977,0,39417
4978,0,69870
4979,0,228
4980,0,868
4981,0,21424
4982,0,4239
4983,0,73897
4984,1,49457
4985,0,16928
4986,0,28529
4987,0,70729
4988,0,21583
4989,0,21333
4990,0,33864
4991,0,13552
4992,0,31800
4993,0,3651
4994,0,20753
4995,0,6007
4996,0,6884
4997,0,29216
4998,0,50393
4999,0,14449
5000,0,54410
5001,0,5470
5002,0,65258
5003,0,40070
5004,0,19565
5005,0,10741
5006,0,63401
5007,0,49886
5008,0,64917
5009,0,35830
5010,0,52424
5011,0,60260
5012,0,56604
5013,0,36330
5014,0,63206
5015,0,73972
5016,0,31884
5017,0,41724
5018,0,49031
5019,0,68954
5020,0,26015
5021,0,10386
5022,0,27529
5023,0,15214
5024,0,46038
5025,0,4336
5026,0,76827
5027,0,60697
5028,0,43537
5029,0,16462
5030,0,944
5031,0,63624
5032,0,64873
5033,0,18136
5034,0,15247
5035,0,49058
5036,0,204
5037,0,32369
5038,0,31563
5039,0,3161
5040,0,60986
5041,0,56969
5042,0,64750
5043,0,2266
5044,0,56746
5045,0,77311
5046,0,42657
5047,0,77082
5048,0,25614
5049,0,27980
5050,0,32917
5051,0,65274
5052,0,30500
5053,0,45630
5054,0,51376
5055,0,7811
5056,0,10757
5057,0,42265
5058,0,34632
5059,0,32231
5060,0,71804
5061,0,7680
5062,0,21197
5063,0,40877
5064,0,20310
5065,0,50937
5066,0,55016
5067,0,41365
5068,0,64341
5069,0,40258
5070,0,1926
5071,0,9700
5072,0,67640
5073,0,46906
5074,0,64232
5075,0,41154
5076,0,48132
5077,1,55595
5078,0,63541
5079,0,42901
5080,0,66495
5081,0,53314
5082,0,1913
5083,0,42755
5084,0,50051
5085,0,16980
5086,0,53861
5087,0,9668
5088,0,56323
5089,0,5243
5090,0,4723
5091,1,75993
5092,0,30465
5093,0,12180
5094,0,18811
5095,0,11905
5096,0,41970
5097,0,47732
5098,0,35285
5099,0,74926
5100,0,43580
5101,0,59844
5102,0,17367
5103,0,31433
5104,0,9606
5105,0,60455
5106,0,51812
5107,0,61986
5108,0,18219
5109,0,7616
5110,0,28331
5111,0,75947
5112,0,55734
5113,0,75507
5114,0,39106
5115,0,69054
5116,0,63980
5117,0,19772
5118,0,54433
5119,0,3436
5120,0,15470
5121,0,1718
5122,0,19344
5123,0,44288
5124,0,28739
5125,0,74827
5126,0,56783
5127,0,60197
5128,0,17165
5129,0,22861
5130,0,39713
5131,0,30832
5132,0,658
5133,0,10993
5134,0,54807
5135,0,553
5136,0,34750
5137,0,67202
5138,0,76062
5139,0,50300
5140,0,36667
5141,0,75991
5142,0,26100
5143,0,63022
5144,0,43293
5145,0,68085
5146,0,15715
5147,0,34813
5148,0,30915
5149,0,39001
5150,0,53973
5151,0,10520
5152,0,54349
5153,0,47520
5154,0,16389
5155,0,17852
5156,0,10311
5157,0,12074
5158,0,54670
5159,0,14028
5160,1,73442
5161,0,17014
5162,0,47049
5163,0,60701
5164,0,45581
5165,0,35394
5166,0,10333
5167,0,25695
5168,0,21023
5169,0,43545
5170,0,2310
5171,0,22922
5172,0,56510
5173,0,7267
5174,0,45289
5175,0,1874
5176,0,17620
5177,0,50485
5178,0,75793
5179,0,24344
5180,0,45355
5181,0,31912
5182,0,27261
5183,0,77657
5184,0,61365
5185,0,64953
5186,0,39081
5187,0,18387
5188,0,73475
5189,0,44734
5190,0,73408
5191,0,56917
5192,0,69673
5193,0,63591
5194,0,27463
5195,0,51027
5196,0,13217
5197,0,77391
5198,0,47461
5199,0,43019
5200,0,46120
5201,0,71020
5202,0,62932
5203,0,50225
5204,0,67947
5205,1,12956
5206,0,14037
5207,0,19894
5208,0,20838
5209,0,42325
5210,0,29412
5211,0,16319
5212,0,67962
5213,0,77252
5214,1,2408
5215,0,65074
5216,0,40319
5217,0,19833
5218,0,9553
5219,0,16600
5220,0,49294
5221,0,73084
5222,0,61201
5223,0,66961
5224,0,66208
5225,0,32911
5226,0,27627
5227,0,53198
5228,0,7731
5229,0,17792
5230,0,11574
5231,0,22152
5232,0,61548
5233,0,69127
5234,0,22010
5235,1,31752
5236,0,59555
5237,0,9030
5238,0,61861
5239,0,28603
5240,0,8974
5241,0,34853
5242,0,29374
5243,0,3466
5244,0,20540
5245,0,14517
5246,0,41962
5247,0,62202
5248,0,29918
5249,0,73593
5250,0,74640
5251,0,21045
5252,0,6342
5253,0,36601
5254,0,75291
5255,0,22873
5256,0,40978
5257,0,38787
5258,1,53105
5259,0,61762
5260,0,48858
5261,0,56303
5262,0,3856
5263,0,10278
5264,0,12223
5265,0,39622
5266,0,69102
5267,0,17265
5268,0,74704
5269,0,66297
5270,0,5211
5271,0,71414
5272,0,18861
5273,0,479
5274,0,4372
5275,0,48994
5276,0,66997
5277,0,13126
5278,0,10121
5279,0,33531
5280,0,72686
5281,0,68538
5282,0,24325
5283,0,50507
5284,0,22189
5285,0,75832
5286,0,34170
5287,0,12691
5288,0,61786
5289,0,47630
5290,0,13677
5291,0,56951
5292,0,59234
5293,0,3997
5294,0,36521
5295,0,24567
5296,0,60318
5297,0,68137
5298,0,15160
5299,0,53246
5300,0,33892
5301,0,6013
5302,0,21100
5303,0,23242
5304,0,5321
5305,0,28897
5306,1,9196
5307,0,13988
5308,0,17053
5309,0,42974
5310,0,41134
5311,0,60651
5312,0,74581
5313,0,47247
5314,0,8468
5315,0,16876
5316,0,49590
5317,0,46114
5318,0,47786
5319,0,76346
5320,0,30377
5321,0,10336
5322,0,77177
5323,0,75476
5324,0,50293
5325,0,57898
5326,0,48419
5327,0,8347
5328,0,12902
5329,0,32149
5330,0,73957
5331,0,60990
5332,0,23160
5333,0,77380
5334,0,4224
5335,0,61784
5336,0,53607
5337,0,14082
5338,0,41357
5339,0,51313
5340,0,16229
5341,0,22875
5342,0,71387
5343,0,19461
5344,1,73659
5345,0,47417
5346,0,14482
5347,0,63612
5348,0,61831
5349,0,30398
5350,0,64501
5351,0,39537
5352,0,39402
5353,0,28730
5354,0,10050
5355,0,30080
5356,0,28999
5357,0,76897
5358,0,36273
5359,0,74590
5360,0,70175
5361,0,24277
5362,0,45044
5363,0,6765
5364,1,17492
5365,0,43414
5366,0,28249
5367,0,15142
5368,0,20169
5369,0,55
5370,0,48480
5371,0,59868
5372,0,36220
5373,0,6732
5374,0,46660
5375,0,18100
5376,0,45569
5377,0,49444
5378,0,22063
5379,0,41071
5380,0,66853
5381,0,54241
5382,0,22810
5383,0,54046
5384,0,31172
5385,0,60493
5386,0,13063
5387,0,71878
5388,0,63102
5389,0,28135
5390,0,72545
5391,0,71965
5392,0,16040
5393,1,46517
5394,0,52372
5395,0,11344
5396,0,29678
5397,0,48233
5398,0,12530
5399,0,47673
5400,0,7995
5401,0,35336
5402,0,34136
5403,0,55573
5404,0,33445
5405,0,11045
5406,0,67189
5407,0,45241
5408,0,36150
5409,0,60736
5410,0,48234
5411,0,58592
5412,0,23909
5413,0,40518
5414,0,28636
5415,0,47969
5416,0,41287
5417,0,52770
5418,0,51952
5419,0,27658
5420,0,64136
5421,0,28232
5422,0,19422
5423,0,37155
5424,0,37481
5425,0,48518
5426,0,52769
5427,0,19088
5428,0,126
5429,0,31887
5430,0,44696
5431,0,3461
5432,0,75515
5433,0,23809
5434,0,35473
5435,0,34283
5436,0,49185
5437,0,8540
5438,0,11744
5439,0,41795
5440,0,30685
5441,0,53425
5442,0,30351
5443,0,50135
5444,0,67073
5445,0,41127
5446,0,13464
5447,0,11271
5448,0,33867
5449,0,56381
5450,0,17583
5451,0,50463
5452,0,10325
5453,0,13864
5454,0,24257
5455,0,76327
5456,0,18980
5457,0,24889
5458,0,74960
5459,0,65586
5460,0,72506
5461,0,25252
5462,0,16633
5463,0,39129
5464,0,54070
5465,0,8332
5466,0,33354
5467,0,7859
5468,0,51469
5469,0,30380
5470,0,28874
5471,0,71851
5472,0,51777
5473,0,9957
5474,0,76000
5475,0,42856
5476,0,6456
5477,0,65750
5478,0,22238
5479,0,18137
5480,0,63710
5481,0,46010
5482,0,39843
5483,0,60867
5484,0,37632
5485,0,73458
5486,0,44223
5487,0,7947
5488,0,15936
5489,0,55172
5490,0,30986
5491,0,9610
5492,0,10958
5493,0,72249
5494,0,46695
5495,0,51607
5496,0,50833
5497,0,9275
5498,0,67588
5499,0,68015
5500,0,8441
5501,0,53217
5502,0,45384
5503,0,75539
5504,0,2999
5505,0,36993
5506,0,1549
5507,0,48465
5508,0,62275
5509,0,9135
5510,0,6443
5511,0,31642
5512,0,56643
5513,0,17429
5514,0,27740
5515,0,38295
5516,0,58109
5517,0,39325
5518,0,15568
5519,0,71755
5520,0,4004
5521,0,1293
5522,0,48649
5523,0,68773
5524,0,33505
5525,0,60009
5526,0,38584
5527,0,40263
5528,0,1704
5529,0,5551
5530,0,51108
5531,0,38693
5532,0,52313
5533,0,27399
5534,0,77897
5535,0,21119
5536,0,2028
5537,0,78208
5538,0,22719
5539,0,75197
5540,0,66332
5541,0,1936
5542,0,64055
5543,0,39869
5544,0,45295
5545,0,3965
5546,0,5762
5547,0,32229
5548,0,3571
5549,0,9781
5550,0,52028
5551,0,56501
5552,1,25518
5553,0,47554
5554,0,50327
5555,0,32741
5556,0,10194
5557,0,62000
5558,0,75353
5559,0,55332
5560,0,21718
5561,0,8679
5562,0,27733
5563,0,56015
5564,0,23302
5565,0,11739
5566,0,61814
5567,0,36376
5568,0,69701
5569,0,60516
5570,0,77792
5571,0,22223
5572,0,67372
5573,0,26837
5574,0,73081
5575,0,63418
5576,0,61536
5577,0,37738
5578,0,41205
5579,0,60251
5580,0,19375
5581,0,23268
5582,0,72012
5583,0,47150
5584,0,29433
5585,0,833
5586,0,74837
5587,0,34915
5588,0,67900
5589,0,56966
5590,0,59329
5591,0,70815
5592,0,22613
5593,0,1910
5594,0,27637
5595,0,15379
5596,0,52640
5597,0,27825
5598,0,26862
5599,0,65519
5600,0,17920
5601,0,28011
5602,0,13842
5603,0,52511
5604,0,34935
5605,0,60401
5606,0,5464
5607,0,70658
5608,0,32286
5609,0,35683
5610,0,38475
5611,0,55286
5612,0,40995
5613,0,16253
5614,0,39768
5615,0,57280
5616,0,54869
5617,0,37435
5618,0,67152
5619,0,42452
5620,0,46390
5621,0,63348
5622,0,32830
5623,0,6393
5624,0,50932
5625,0,68982
5626,0,69120
5627,0,29632
5628,0,38056
5629,0,8232
5630,0,43753
5631,0,60016
5632,0,2382
5633,0,47779
5634,0,44389
5635,0,76572
5636,0,49949
5637,0,69696
5638,0,36753
5639,0,36869
5640,0,28590
5641,0,66698
5642,0,62276
5643,0,45014
5644,0,19250
5645,0,3820
5646,0,23484
5647,0,69033
5648,0,32139
5649,0,64314
5650,0,60782
5651,0,59865
5652,0,49003
5653,0,69414
5654,0,66956
5655,0,41044
5656,0,72492
5657,0,1217
5658,0,60428
5659,1,3780
5660,0,34998
5661,0,68440
5662,0,67301
5663,0,19977
5664,0,10771
5665,0,15168
5666,0,9274
5667,1,6133
5668,0,25206
5669,0,46728
5670,0,11155
5671,0,35589
5672,0,54605
5673,0,38344
5674,0,29288
5675,0,67683
5676,0,52735
5677,0,72433
5678,0,21548
5679,0,33675
5680,0,29919
5681,0,9207
5682,0,32249
5683,0,61497
5684,0,45593
5685,1,40246
5686,0,42879
5687,0,27064
5688,0,29835
5689,0,47179
5690,0,16690
5691,0,53907
5692,0,60699
5693,0,60526
5694,0,30580
5695,0,7932
5696,0,27206
5697,0,20482
5698,0,32882
5699,0,11586
5700,0,29201
5701,0,47207
5702,0,68680
5703,0,19782
5704,0,34731
5705,0,35265
5706,0,65764
5707,1,15519
5708,0,37156
5709,0,13658
5710,0,58398
5711,0,17984
5712,0,47798
5713,0,5760
5714,0,43742
5715,0,62087
5716,0,60870
5717,0,66214
5718,1,53682
5719,0,15628
5720,0,52752
5721,0,62323
5722,0,54738
5723,0,18377
5724,0,38377
5725,0,14919
5726,0,23915
5727,0,28278
5728,0,70934
5729,0,10579
5730,0,71960
5731,0,22721
5732,0,73839
5733,0,35253
5734,0,57427
5735,0,43280
5736,0,74561
5737,0,50996
5738,0,76506
5739,1,10824
5740,0,51465
5741,0,60504
5742,0,77956
5743,0,6388
5744,0,24209
5745,1,18979
5746,0,31587
5747,0,625
5748,0,8888
5749,0,40547
5750,0,57508
5751,0,55703
5752,0,41987
5753,0,10479
5754,0,31613
5755,0,23326
5756,0,35511
5757,0,74750
5758,0,31995
5759,0,69865
5760,0,76891
5761,0,20525
5762,0,54277
5763,0,2052
5764,0,45759
5765,0,69194
5766,0,12528
5767,0,75442
5768,1,49424
5769,0,49340
5770,0,69906
5771,0,47100
5772,0,36301
5773,0,70435
5774,0,4848
5775,0,48057
5776,0,27550
5777,0,338
5778,0,41216
5779,0,39726
5780,0,33155
5781,0,64186
5782,0,70335
5783,0,69562
5784,0,56188
5785,0,48881
5786,0,31191
5787,0,61854
5788,0,20358
5789,0,69561
5790,0,29938
5791,0,75681
5792,0,50600
5793,0,12007
5794,0,21456
5795,0,47588
5796,0,72886
5797,0,8436
5798,0,13527
5799,0,52683
5800,0,5990
5801,0,34693
5802,0,20327
5803,0,57421
5804,0,40478
5805,0,62372
5806,1,41511
5807,0,29732
5808,0,38253
5809,0,30961
5810,0,11640
5811,0,13010
5812,0,71051
5813,0,15838
5814,0,41411
5815,0,15817
5816,0,15479
5817,0,13793
5818,0,23063
5819,0,37888
5820,0,64452
5821,0,53877
5822,0,74131
5823,0,5511
5824,0,22025
5825,0,21280
5826,0,31481
5827,0,30684
5828,0,59376
5829,0,1045
5830,0,37275
5831,1,51670
5832,0,45885
5833,0,64518
5834,0,13332
5835,0,48326
5836,0,39663
5837,0,13110
5838,0,77940
5839,0,19854
5840,0,48340
5841,0,75768
5842,0,44895
5843,0,9636
5844,0,24237
5845,0,22011
5846,0,63498
5847,0,69423
5848,0,43074
5849,0,5499
5850,0,32813
5851,0,19821
5852,0,33579
5853,0,18942
5854,0,46081
5855,0,30761
5856,0,5590
5857,0,1180
5858,0,63417
5859,0,58476
5860,0,45172
5861,0,56965
5862,0,40892
5863,0,14310
5864,0,35974
5865,0,58684
5866,0,28633
5867,0,34835
5868,0,49400
5869,0,64475
5870,0,10435
5871,0,18052
5872,0,58396
5873,0,45742
5874,0,8500
5875,0,49515
5876,0,23058
5877,1,45425
5878,0,52308
5879,0,72204
5880,0,18629
5881,0,10725
5882,0,41236
5883,0,17191
5884,0,35717
5885,0,45386
5886,0,52709
5887,0,56616
5888,0,66317
5889,0,32533
5890,0,30063
5891,0,42131
5892,0,77697
5893,0,21215
5894,0,39229
5895,0,20715
5896,0,46151
5897,0,22689
5898,0,58292
5899,0,11934
5900,0,5583
5901,0,36677
5902,1,31001
5903,0,64674
5904,0,68298
5905,0,48627
5906,0,38452
5907,0,1769
5908,0,2394
5909,0,51077
5910,0,41591
5911,0,8368
5912,0,67340
5913,0,1818
5914,0,21027
5915,0,38808
5916,0,42927
5917,1,34892
5918,0,42731
5919,0,44826
5920,0,6822
5921,0,10455
5922,0,71207
5923,0,26604
5924,0,64428
5925,0,1832
5926,0,59541
5927,0,44648
5928,0,73107
5929,0,61433
5930,0,30159
5931,0,18138
5932,0,12570
5933,0,48205
5934,0,23205
5935,0,24361
5936,0,5007
5937,0,42534
5938,0,55399
5939,0,74439
5940,0,58844
5941,0,55176
5942,0,13823
5943,0,14392
5944,0,44519
5945,1,50331
5946,0,34118
5947,0,44797
5948,0,629
5949,0,52926
5950,0,56877
5951,0,12752
5952,0,6730
5953,0,7768
5954,0,75254
5955,0,59771
5956,0,282
5957,0,19157
5958,0,10103
5959,0,2054
5960,0,1202
5961,0,61269
5962,0,34326
5963,1,55199
5964,0,28403
5965,0,24329
5966,0,36138
5967,0,29930
5968,0,55692
5969,0,64099
5970,0,64297
5971,0,19801
5972,0,4012
5973,0,64332
5974,0,4353
5975,0,21446
5976,0,50796
5977,0,51902
5978,0,17070
5979,0,67418
5980,0,70422
5981,0,19666
5982,0,58955
5983,0,11707
5984,0,37762
5985,0,53618
5986,0,59563
5987,0,50310
5988,1,60595
5989,0,66534
5990,0,56218
5991,0,59392
5992,0,64641
5993,0,6035
5994,0,11600
5995,0,60196
5996,0,34151
5997,0,27306
5998,0,70496
5999,0,8092
6000,0,10850
6001,0,69792
6002,0,76856
6003,0,55327
6004,0,53647
6005,1,39801
6006,0,75906
6007,0,75457
6008,0,40614
6009,0,2688
6010,0,52706
6011,0,1587
6012,0,32466
6013,0,28283
6014,0,29856
6015,0,3155
6016,0,56176
6017,0,27569
6018,0,55339
6019,0,5570
6020,0,68220
6021,0,67062
6022,0,57624
6023,0,59576
6024,0,25505
6025,0,76101
6026,0,51570
6027,0,15526
6028,0,8354
6029,0,51592
6030,0,47927
6031,0,22439
6032,0,49189
6033,0,28395
6034,0,23819
6035,1,1581
6036,0,20040
6037,0,23982
6038,0,36036
6039,0,21162
6040,0,34770
6041,0,61416
6042,0,48245
6043,0,3774
6044,0,22041
6045,0,55512
6046,0,33165
6047,0,15002
6048,0,64912
6049,0,27387
6050,0,43920
6051,0,53447
6052,0,29335
6053,0,49104
6054,0,58296
6055,0,19793
6056,0,61401
6057,0,43945
6058,0,52380
6059,0,7842
6060,0,2214
6061,0,41826
6062,0,74752
6063,0,5030
6064,0,64064
6065,0,11206
6066,0,74205
6067,0,48761
6068,0,27919
6069,0,12499
6070,0,34769
6071,0,75054
6072,0,65172
6073,0,22402
6074,0,17866
6075,0,12012
6076,0,63985
6077,0,75663
6078,0,27007
6079,0,52834
6080,0,32808
6081,0,23395
6082,0,44084
6083,0,39945
6084,0,71056
6085,1,29362
6086,0,66991
6087,0,21702
6088,0,18855
6089,0,22314
6090,0,14815
6091,0,6486
6092,0,5957
6093,0,70178
6094,0,66883
6095,0,51827
6096,0,76385
6097,0,30789
6098,0,11558
6099,0,14145
6100,0,19338
6101,0,49518
6102,0,48790
6103,0,58315
6104,0,71517
6105,0,864
6106,0,45116
6107,0,32534
6108,0,12039
6109,0,30720
6110,0,78075
6111,0,70617
6112,0,16
6113,0,15892
6114,0,15702
6115,0,72677
6116,0,4422
6117,0,20160
6118,0,9630
6119,0,58209
6120,0,40042
6121,0,35386
6122,0,70374
6123,0,51111
6124,0,36827
6125,0,19601
6126,0,17825
6127,0,16971
6128,0,76895
6129,1,71434
6130,0,72451
6131,0,4622
6132,0,68913
6133,0,41576
6134,0,55271
6135,0,45074
6136,0,26350
6137,0,4298
6138,0,49543
6139,0,73454
6140,0,62038
6141,0,64843
6142,0,30065
6143,0,43916
6144,0,11343
6145,0,74154
6146,0,20865
6147,0,74344
6148,0,14786
6149,0,61065
6150,0,70849
6151,0,67326
6152,0,7670
6153,0,11492
6154,0,16446
6155,0,64067
6156,0,53894
6157,0,61654
6158,0,55133
6159,0,13380
6160,0,57313
6161,0,18024
6162,0,76634
6163,0,18122
6164,0,44661
6165,0,16472
6166,0,31174
6167,0,58460
6168,0,27739
6169,0,66753
6170,0,11682
6171,0,43499
6172,0,39210
6173,0,10322
6174,0,53944
6175,0,12463
6176,0,68930
6177,0,62823
6178,0,55119
6179,0,26018
6180,0,6726
6181,0,40370
6182,0,16807
6183,0,37429
6184,0,9323
6185,0,21081
6186,0,52672
6187,0,19309
6188,0,19785
6189,0,47824
6190,1,25094
6191,0,5122
6192,0,74557
6193,0,18781
6194,0,45243
6195,1,62166
6196,0,65688
6197,0,33927
6198,0,15555
6199,0,66055
6200,1,1843
6201,0,30504
6202,0,77053
6203,0,23296
6204,0,44146
6205,0,33125
6206,0,21894
6207,0,58838
6208,0,21182
6209,0,76269
6210,0,63199
6211,0,50557
6212,0,70267
6213,0,73835
6214,0,30295
6215,0,8362
6216,0,8085
6217,0,74072
6218,0,68219
6219,0,26541
6220,0,12164
6221,0,70719
6222,1,879
6223,0,30296
6224,0,46356
6225,0,68831
6226,0,63203
6227,0,29710
6228,0,71014
6229,0,15877
6230,0,9922
6231,0,47694
6232,0,10675
6233,0,8383
6234,0,64984
6235,0,20504
6236,0,43639
6237,0,24015
6238,0,27197
6239,0,37075
6240,0,64878
6241,0,63064
6242,0,74278
6243,0,4478
6244,0,35296
6245,0,70928
6246,0,33876
6247,0,8185
6248,0,76892
6249,0,32467
6250,0,72561
6251,0,68566
6252,0,36498
6253,0,20375
6254,0,8716
6255,0,8461
6256,0,41812
6257,0,59490
6258,0,51757
6259,0,51865
6260,0,4309
6261,0,64885
6262,0,20168
6263,0,66087
6264,1,73009
6265,0,30164
6266,0,67864
6267,0,35816
6268,0,76192
6269,0,60888
6270,0,55590
6271,0,50283
6272,0,41551
6273,0,42146
6274,0,67875
6275,0,61813
6276,0,68570
6277,0,14736
6278,0,7659
6279,0,6682
6280,0,37576
6281,0,55026
6282,0,41550
6283,0,72398
6284,0,2892
6285,0,39098
6286,0,50982
6287,0,51580
6288,0,77914
6289,0,10922
6290,0,18382
6291,0,42668
6292,0,76359
6293,0,74333
6294,0,2573
6295,0,76559
6296,0,68232
6297,0,9985
6298,0,5082
6299,0,73938
6300,0,36101
6301,0,44167
6302,0,45108
6303,0,47090
6304,0,73522
6305,0,39153
6306,0,69591
6307,0,28165
6308,0,7937
6309,0,9535
6310,0,21889
6311,0,48698
6312,0,1145
6313,0,58190
6314,0,78006
6315,0,61926
6316,0,31026
6317,0,37098
6318,0,77035
6319,0,651
6320,0,42878
6321,0,75645
6322,0,19255
6323,0,65631
6324,0,35412
6325,0,34480
6326,0,71650
6327,0,51839
6328,0,26847
6329,0,31479
6330,0,9359
6331,0,33249
6332,0,13840
6333,0,23150
6334,0,2325
6335,0,53842
6336,0,77803
6337,0,67457
6338,0,55194
6339,0,29960
6340,0,41569
6341,0,10899
6342,0,33213
6343,0,73179
6344,0,78058
6345,0,77202
6346,0,37225
6347,0,24874
6348,0,76316
6349,0,59098
6350,0,53290
6351,0,63148
6352,0,63822
6353,0,2614
6354,0,62483
6355,0,57703
6356,0,35775
6357,0,28125
6358,0,2418
6359,0,44885
6360,0,48027
6361,0,50649
6362,0,9933
6363,0,69081
6364,0,53201
6365,0,6808
6366,0,65488
6367,0,19528
6368,0,54477
6369,0,49951
6370,0,54415
6371,0,61931
6372,0,1119
6373,0,63462
6374,0,22101
6375,0,8568
6376,1,8600
6377,0,52936
6378,0,63614
6379,0,52124
6380,0,18797
6381,0,4256
6382,0,39870
6383,0,51095
6384,0,46141
6385,0,44898
6386,0,74073
6387,0,45471
6388,0,66030
6389,0,28826
6390,0,12508
6391,0,11937
6392,0,76334
6393,0,8723
6394,1,45446
6395,0,52583
6396,0,68908
6397,1,2001
6398,0,8595
6399,0,65126
6400,0,28428
6401,0,22896
6402,0,24347
6403,0,74688
6404,0,76692
6405,0,66343
6406,0,19034
6407,0,41843
6408,0,40691
6409,0,41577
6410,0,30872
6411,0,19722
6412,0,47091
6413,0,76229
6414,0,68016
6415,0,56816
6416,0,8114
6417,0,29399
6418,0,65155
6419,0,59957
6420,0,8060
6421,0,5491
6422,0,43030
6423,0,36920
6424,0,47664
6425,0,43058
6426,0,30714
6427,0,48536
6428,0,13339
6429,0,39319
6430,0,22604
6431,0,62022
6432,0,33140
6433,0,32824
6434,0,50509
6435,0,5137
6436,0,11013
6437,0,34933
6438,0,48056
6439,0,12280
6440,0,12477
6441,0,32310
6442,0,19044
6443,0,75945
6444,0,6979
6445,1,12198
6446,0,6326
6447,0,22440
6448,0,27549
6449,0,32172
6450,0,12740
6451,0,6103
6452,0,40466
6453,0,54928
6454,0,75347
6455,0,72217
6456,0,54174
6457,0,26791
6458,0,48096
6459,0,17082
6460,0,77839
6461,0,16582
6462,0,18957
6463,0,1553
6464,0,31940
6465,0,47438
6466,0,61331
6467,0,12229
6468,0,76480
6469,0,68403
6470,0,11831
6471,0,5902
6472,0,41651
6473,0,66284
6474,0,59517
6475,0,2605
6476,0,18363
6477,0,48605
6478,0,23109
6479,0,52648
6480,0,31164
6481,0,9814
6482,0,60883
6483,0,77971
6484,0,21863
6485,0,53394
6486,0,8880
6487,1,29085
6488,0,11270
6489,0,12470
6490,0,56110
6491,0,64613
6492,0,36383
6493,0,20324
6494,0,33069
6495,0,64270
6496,0,40147
6497,0,76519
6498,0,26123
6499,0,73529
6500,0,56105
6501,0,67047
6502,0,18953
6503,0,55765
6504,0,8589
6505,0,53855
6506,0,18609
6507,0,10519
6508,0,49966
6509,0,70943
6510,0,15839
6511,0,34106
6512,0,34031
6513,0,52720
6514,0,24922
6515,0,55404
6516,0,16921
6517,0,762
6518,0,26361
6519,0,58215
6520,0,72058
6521,0,33106
6522,0,77707
6523,0,63139
6524,0,53064
6525,0,22585
6526,0,64361
6527,0,3733
6528,0,58643
6529,0,77917
6530,0,22051
6531,0,657
6532,0,36262
6533,0,17446
6534,0,32645
6535,0,43653
6536,0,3909
6537,0,27754
6538,0,37472
6539,0,25690
6540,0,55830
6541,0,67443
6542,0,17550
6543,0,76819
6544,0,24074
6545,0,49624
6546,0,54727
6547,0,28787
6548,0,23416
6549,0,40207
6550,0,32771
6551,0,23013
6552,0,6034
6553,0,63826
6554,0,40274
6555,0,65595
6556,0,65691
6557,0,63520
6558,0,10504
6559,0,93
6560,0,26759
6561,0,51651
6562,0,40417
6563,0,14282
6564,0,29138
6565,0,25305
6566,0,497
6567,0,20824
6568,0,31964
6569,0,33417
6570,0,4890
6571,0,49932
6572,0,66567
6573,0,50440
6574,0,78193
6575,0,66198
6576,0,42331
6577,0,17324
6578,0,15335
6579,0,37550
6580,0,46675
6581,0,35763
6582,0,20118
6583,0,51730
6584,0,37661
6585,0,61040
6586,0,20868
6587,0,74616
6588,0,10117
6589,0,46704
6590,0,17437
6591,0,23733
6592,0,55291
6593,0,41485
6594,0,18182
6595,0,7432
6596,0,53393
6597,0,61922
6598,0,53426
6599,0,28179
6600,0,24852
6601,0,8204
6602,0,58386
6603,0,46300
6604,0,31289
6605,0,25142
6606,0,44975
6607,0,68149
6608,0,61600
6609,0,77785
6610,0,50801
6611,0,27761
6612,0,56793
6613,0,43855
6614,0,50170
6615,0,40605
6616,0,3118
6617,0,67959
6618,0,18625
6619,0,26013
6620,0,26131
6621,0,38491
6622,0,34508
